# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		3570		2351		1580
1		2927		4627		1744
2		2796		6851		1766
3		2635		9045		1796
4		2545		11239		1778
5		2557		13416		1761
6		2443		15610		1768
7		2442		17752		1757
8		2381		19936		1783
9		2366		22105		1769
10		2366		24257		1796
11		2324		26392		1816
12		2346		28529		1795
13		2233		30693		1787
14		2241		32844		1801
15		2300		34981		1782
16		2335		37152		1803
17		2290		39326		1817
18		2215		41500		1802
19		2203		43647		1818
20		2170		45774		1806
21		2101		47915		1777
22		2128		50043		1775
23		2093		52162		1783
24		2048		54280		1797
25		2028		56435		1778
26		1987		58530		1782
27		2032		60631		1797
28		1996		62770		1790
29		1973		64897		1807
30		1922		67034		1791
31		1935		69161		1773
32		1911		71260		1776
33		1866		73375		1787
34		1868		75498		1787
35		1934		77643		1802
36		1880		79746		1789
37		1877		81819		1784
38		1888		83925		1801
39		1827		86019		1790
40		1858		88125		1807
41		1868		90221		1804
42		1881		92301		1803
43		1837		94427		1803
44		1808		96540		1798
45		1810		98616		1798
46		1838		100686		1795
47		1854		102773		1801
48		1852		104865		1781
49		1836		106938		1775
50		1837		109031		1810
51		1771		111118		1798
52		1798		113197		1788
53		1810		115266		1780
54		1864		117360		1818
55		1866		119454		1804
56		1861		121573		1814
57		1866		123678		1790
58		1851		125784		1811
59		1900		127888		1764
60		1859		129969		1801
61		1811		132042		1807
62		1782		134118		1788
63		1829		136170		1781
64		1832		138294		1798
65		1801		140408		1807
66		1823		142494		1811
67		1857		144603		1827
68		1826		146718		1812
69		1807		148799		1798
70		1819		150903		1812
71		1828		152986		1797
72		1850		155087		1784
73		1826		157179		1792
74		1805		159255		1806
75		1850		161359		1801
76		1837		163457		1801
77		1876		165544		1793
78		1866		167636		1814
79		1898		169774		1803
80		1866		171862		1800
81		1814		173980		1816
82		1817		176078		1794
83		1822		178183		1818
84		1802		180251		1814
85		1810		182366		1789
86		1798		184475		1790
87		1793		186538		1786
88		1787		188589		1791
89		1831		190680		1809
90		1814		192790		1797
91		1830		194863		1798
92		1807		196979		1818
93		1796		199076		1805
94		1840		201172		1796
95		1868		203269		1805
96		1822		205397		1808
97		1837		207491		1805
98		1831		209616		1826
99		1854		211721		1822
100		1853		213831		1807
101		1857		215940		1813
102		1769		218028		1825
103		1783		220134		1819
104		1792		222227		1800
105		1792		224299		1808
106		1842		226393		1800
107		1839		228488		1809
108		1783		230586		1793
109		1859		232670		1837
110		1840		234764		1801
111		1857		236854		1800
112		1844		238974		1804
113		1826		241082		1799
114		1823		243138		1792
115		1876		245227		1785
116		1872		247328		1789
117		1861		249419		1805
118		1880		251517		1797
119		1815		253604		1803
120		1854		255674		1795
121		1803		257766		1792
122		1782		259849		1773
123		1808		261943		1761
124		1866		264023		1765
125		1807		266100		1783
126		1786		268184		1783
127		1835		270273		1780
128		1791		272342		1787
129		1821		274429		1811
130		1812		276513		1808
131		1780		278609		1803
132		1838		280731		1818
133		1787		282821		1818
134		1756		284916		1803
135		1771		287008		1811
136		1784		289094		1808
137		1794		291165		1814
138		1768		293244		1784
139		1786		295347		1799
140		1845		297428		1796
141		1803		299502		1819
142		1878		301591		1796
143		1804		303701		1793
144		1767		305770		1799
145		1795		307860		1810
146		1797		309942		1810
147		1799		312020		1787
148		1861		314134		1799
149		1805		316215		1780
150		1822		318315		1794
151		1792		320407		1794
152		1802		322495		1793
153		1852		324590		1797
154		1866		326702		1802
155		1815		328810		1790
156		1793		330896		1783
157		1830		333007		1798
158		1816		335068		1795
159		1841		337173		1795
160		1809		339248		1782
161		1849		341321		1806
162		1861		343402		1818
163		1830		345520		1816
164		1825		347625		1810
165		1830		349722		1810
166		1810		351791		1805
167		1830		353861		1807
168		1839		355944		1812
169		1811		358055		1810
170		1803		360135		1831
171		1803		362194		1800
172		1800		364296		1784
173		1814		366359		1801
174		1811		368420		1814
175		1806		370521		1793
176		1826		372601		1803
177		1832		374677		1801
178		1833		376796		1818
179		1878		378877		1830
180		1856		380997		1806
181		1855		383079		1801
182		1816		385187		1798
183		1787		387273		1794
184		1806		389322		1814
185		1794		391432		1807
186		1828		393525		1785
187		1823		395645		1797
188		1823		397748		1813
189		1826		399849		1812
190		1828		401931		1800
191		1834		404020		1803
192		1862		406091		1815
193		1861		408181		1810
194		1864		410285		1818
195		1871		412386		1805
196		1872		414485		1789
197		1864		416593		1800
198		1817		418688		1789
199		1830		420788		1803
200		1780		422849		1805
201		1791		424914		1801
202		1816		427020		1780
203		1794		429120		1791
204		1807		431209		1798
205		1803		433313		1803
206		1779		435393		1805
207		1785		437486		1799
208		1787		439551		1796
209		1772		441633		1784
